Date,Forecast
2017-12-31 00:00:00,288.3378816769355
2018-01-01 00:00:00,99.5717706271424
2018-01-02 00:00:00,92.85070826846157
2018-01-03 00:00:00,173.84822601846363
2018-01-04 00:00:00,150.8578349578392
2018-01-05 00:00:00,103.92665056041068
2018-01-06 00:00:00,112.56500800319675
2018-01-07 00:00:00,230.42410986012288
2018-01-08 00:00:00,56.16513842605764
2018-01-09 00:00:00,64.85426914421006
2018-01-10 00:00:00,161.75835779408467
2018-01-11 00:00:00,154.7580794734718
2018-01-12 00:00:00,123.49256058417596
2018-01-13 00:00:00,147.07968003610176
2018-01-14 00:00:00,278.80379360894756
2018-01-15 00:00:00,116.99404732725503
2018-01-16 00:00:00,136.42747863914963
2018-01-17 00:00:00,242.13147537883142
2018-01-18 00:00:00,241.80220810206424
2018-01-19 00:00:00,214.95295880513612
2018-01-20 00:00:00,240.63645094520032
2018-01-21 00:00:00,372.132911634805
2018-01-22 00:00:00,207.82705690326338
2018-01-23 00:00:00,222.60827047664938
2018-01-24 00:00:00,321.6686615170647
2018-01-25 00:00:00,312.9157721437154
2018-01-26 00:00:00,276.1140475937828
2018-01-27 00:00:00,290.5993923753158
2018-01-28 00:00:00,409.95878345401775
2018-01-29 00:00:00,232.89838597690178
2018-01-30 00:00:00,234.63470334735533
2018-01-31 00:00:00,320.6837075108814
2018-02-01 00:00:00,299.26497213139226
2018-02-02 00:00:00,250.4351576270219
2018-02-03 00:00:00,253.79538509720842
2018-02-04 00:00:00,363.1646556201078
2018-02-05 00:00:00,177.4429125913536
2018-02-06 00:00:00,171.9983940167162
2018-02-07 00:00:00,252.45429586135387
2018-02-08 00:00:00,227.09180309787197
2018-02-09 00:00:00,175.9838298268306
2018-02-10 00:00:00,178.7039574281648
2018-02-11 00:00:00,289.0026408561643
2018-02-12 00:00:00,105.67415947538929
2018-02-13 00:00:00,103.94880749702492
2018-02-14 00:00:00,189.28516794476775
2018-02-15 00:00:00,169.779330147424
2018-02-16 00:00:00,125.30518250097992
2018-02-17 00:00:00,135.23005350915636
2018-02-18 00:00:00,253.0975557587496
2018-02-19 00:00:00,77.50090100353748
2018-02-20 00:00:00,83.48098674222035
2018-02-21 00:00:00,176.3239230117045
2018-02-22 00:00:00,163.97470878963486
2018-02-23 00:00:00,126.1810681284145
2018-02-24 00:00:00,142.2116297275332
2018-02-25 00:00:00,265.54024998958374
2018-02-26 00:00:00,94.7197289535793
2018-02-27 00:00:00,104.77923665698394
2018-02-28 00:00:00,201.02017063039403
2018-03-01 00:00:00,191.42723859161907
2018-03-02 00:00:00,155.80889058948088
2018-03-03 00:00:00,173.5114238519575
2018-03-04 00:00:00,298.09872043111847
2018-03-05 00:00:00,128.22104216366967
2018-03-06 00:00:00,139.0073847594976
2018-03-07 00:00:00,235.856298975204
2018-03-08 00:00:00,226.84215698049493
2018-03-09 00:00:00,191.851162942837
2018-03-10 00:00:00,210.29159083997354
EOQ (units),310.16
